[ 1715733ms] [LOG] FPS: 41.08149421992931 | Frame avg: 24.341860465116273ms | Frame max: 57.1        ms | Game avg: 0.002325581395348837ms | Render avg: 0.013953488372093023ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1720728ms] [LOG] FPS: 41.063746578021124 | Frame avg: 24.35238095238095ms | Frame max: 33.4        ms | Game avg: 0.0         ms | Render avg: 0.004761904761904762ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1725738ms] [LOG] FPS: 41.69148302561049 | Frame avg: 23.985714285714284ms | Frame max: 34.60000000000001ms | Game avg: 0.014285714285714287ms | Render avg: 0.014285714285714287ms | Window hitches: 3 @ http://127.0.0.1:9999/pixl.js:5
[ 1730725ms] [LOG] FPS: 41.2573673870334 | Frame avg: 24.23809523809524ms | Frame max: 34.7        ms | Game avg: 0.002380952380952381ms | Render avg: 0.021428571428571432ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1735730ms] [LOG] FPS: 46.774507893198205 | Frame avg: 21.379166666666666ms | Frame max: 33.6        ms | Game avg: 0.0         ms | Render avg: 0.0         ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1740739ms] [LOG] FPS: 43.29856327494588 | Frame avg: 23.095454545454544ms | Frame max: 35.6        ms | Game avg: 0.0         ms | Render avg: 0.013636363636363637ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1745728ms] [LOG] FPS: 40.505828887571624 | Frame avg: 24.68780487804878ms | Frame max: 37.00000000000001ms | Game avg: 0.009756097560975611ms | Render avg: 0.002439024390243903ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1750745ms] [LOG] FPS: 41.64600892414476 | Frame avg: 24.011904761904766ms | Frame max: 34.10000000000001ms | Game avg: 0.002380952380952381ms | Render avg: 0.009523809523809525ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1755729ms] [LOG] FPS: 41.21687929342493 | Frame avg: 24.26190476190476ms | Frame max: 33.6        ms | Game avg: 0.002380952380952381ms | Render avg: 0.0071428571428571435ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1760731ms] [LOG] FPS: 39.93765828949933 | Frame avg: 25.039024390243895ms | Frame max: 33.7        ms | Game avg: 0.002439024390243903ms | Render avg: 0.01707317073170732ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1765749ms] [LOG] FPS: 40.302762213702934 | Frame avg: 24.812195121951223ms | Frame max: 34.4        ms | Game avg: 0.004878048780487806ms | Render avg: 0.009756097560975611ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1770726ms] [LOG] FPS: 40.87329279234374 | Frame avg: 24.46585365853658ms | Frame max: 37.00000000000001ms | Game avg: 0.009756097560975611ms | Render avg: 0.004878048780487806ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1775731ms] [LOG] FPS: 42.57425742574258 | Frame avg: 23.488372093023248ms | Frame max: 34.4        ms | Game avg: 0.004651162790697674ms | Render avg: 0.002325581395348837ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1780729ms] [LOG] FPS: 41.77441814203302 | Frame avg: 23.93809523809524ms | Frame max: 34.0        ms | Game avg: 0.0         ms | Render avg: 0.0         ms | Window hitches: 3 @ http://127.0.0.1:9999/pixl.js:5
[ 1785730ms] [LOG] FPS: 40.93168307182537 | Frame avg: 24.430952380952377ms | Frame max: 33.4        ms | Game avg: 0.002380952380952381ms | Render avg: 0.004761904761904762ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1790744ms] [LOG] FPS: 41.13614103819784 | Frame avg: 24.309523809523814ms | Frame max: 34.800000000000004ms | Game avg: 0.0         ms | Render avg: 0.002380952380952381ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1795739ms] [LOG] FPS: 41.7329093799682 | Frame avg: 23.96190476190477ms | Frame max: 34.300000000000004ms | Game avg: 0.0071428571428571435ms | Render avg: 0.009523809523809525ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1800727ms] [LOG] FPS: 43.49115350400316 | Frame avg: 22.993181818181817ms | Frame max: 33.4        ms | Game avg: 0.0         ms | Render avg: 0.0022727272727272726ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1805747ms] [LOG] FPS: 40.66653441777425 | Frame avg: 24.590243902439024ms | Frame max: 36.7        ms | Game avg: 0.002439024390243903ms | Render avg: 0.009756097560975611ms | Window hitches: 4 @ http://127.0.0.1:9999/pixl.js:5
[ 1810733ms] [LOG] FPS: 41.7412045319022 | Frame avg: 23.957142857142863ms | Frame max: 34.10000000000001ms | Game avg: 0.004761904761904762ms | Render avg: 0.0071428571428571435ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1815728ms] [LOG] FPS: 52.69437263869559 | Frame avg: 18.97735849056603ms | Frame max: 38.3        ms | Game avg: 0.0         ms | Render avg: 0.0         ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1820742ms] [LOG] FPS: 36.94458312531203 | Frame avg: 27.06756756756757ms | Frame max: 56.5        ms | Game avg: 0.005405405405405406ms | Render avg: 0.01891891891891892ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1825760ms] [LOG] FPS: 40.54989615270497 | Frame avg: 24.6609756097561ms | Frame max: 40.900000000000006ms | Game avg: 0.004878048780487806ms | Render avg: 0.009756097560975611ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1830724ms] [LOG] FPS: 40.94676920003995 | Frame avg: 24.42195121951219ms | Frame max: 34.7        ms | Game avg: 0.0         ms | Render avg: 0.01707317073170732ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1835732ms] [LOG] FPS: 46.81274900398407 | Frame avg: 21.361702127659573ms | Frame max: 36.300000000000004ms | Game avg: 0.002127659574468085ms | Render avg: 0.00425531914893617ms | Window hitches: 3 @ http://127.0.0.1:9999/pixl.js:5
[ 1840739ms] [LOG] FPS: 42.198233562315984 | Frame avg: 23.69767441860466ms | Frame max: 34.800000000000004ms | Game avg: 0.004651162790697674ms | Render avg: 0.0069767441860465115ms | Window hitches: 3 @ http://127.0.0.1:9999/pixl.js:5
[ 1845747ms] [LOG] FPS: 40.27109321284746 | Frame avg: 24.83170731707317ms | Frame max: 34.5        ms | Game avg: 0.01707317073170732ms | Render avg: 0.012195121951219513ms | Window hitches: 3 @ http://127.0.0.1:9999/pixl.js:5
[ 1850739ms] [LOG] FPS: 40.38613081166273 | Frame avg: 24.760975609756095ms | Frame max: 34.10000000000001ms | Game avg: 0.0         ms | Render avg: 0.009756097560975611ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1855731ms] [LOG] FPS: 59.02026362384418 | Frame avg: 16.943333333333335ms | Frame max: 33.6        ms | Game avg: 0.003333333333333333ms | Render avg: 0.003333333333333333ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1860746ms] [LOG] FPS: 41.403785488958995 | Frame avg: 24.152380952380952ms | Frame max: 34.300000000000004ms | Game avg: 0.004761904761904762ms | Render avg: 0.011904761904761906ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1865745ms] [LOG] FPS: 40.889598085170036 | Frame avg: 24.456097560975614ms | Frame max: 33.6        ms | Game avg: 0.009756097560975611ms | Render avg: 0.007317073170731709ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1870755ms] [LOG] FPS: 41.741204531902206 | Frame avg: 23.95714285714286ms | Frame max: 32.6        ms | Game avg: 0.01904761904761905ms | Render avg: 0.011904761904761906ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1875739ms] [LOG] FPS: 41.791044776119406 | Frame avg: 23.928571428571427ms | Frame max: 31.200000000000003ms | Game avg: 0.002380952380952381ms | Render avg: 0.0071428571428571435ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1880739ms] [LOG] FPS: 41.31012097964001 | Frame avg: 24.207142857142856ms | Frame max: 34.4        ms | Game avg: 0.004761904761904762ms | Render avg: 0.014285714285714287ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1885734ms] [LOG] FPS: 41.465100207325506 | Frame avg: 24.116666666666664ms | Frame max: 34.800000000000004ms | Game avg: 0.002380952380952381ms | Render avg: 0.016666666666666666ms | Window hitches: 3 @ http://127.0.0.1:9999/pixl.js:5
[ 1890738ms] [LOG] FPS: 42.152730124497594 | Frame avg: 23.72325581395349ms | Frame max: 34.2        ms | Game avg: 0.016279069767441864ms | Render avg: 0.016279069767441864ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1895731ms] [LOG] FPS: 44.431279620853076 | Frame avg: 22.50666666666667ms | Frame max: 33.2        ms | Game avg: 0.0022222222222222227ms | Render avg: 0.004444444444444445ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1900734ms] [LOG] FPS: 45.19996069568636 | Frame avg: 22.123913043478257ms | Frame max: 30.1        ms | Game avg: 0.002173913043478261ms | Render avg: 0.015217391304347828ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1905723ms] [LOG] FPS: 42.66719587219686 | Frame avg: 23.437209302325588ms | Frame max: 34.800000000000004ms | Game avg: 0.004651162790697674ms | Render avg: 0.002325581395348837ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1910747ms] [LOG] FPS: 41.65426956263017 | Frame avg: 24.007142857142856ms | Frame max: 37.900000000000006ms | Game avg: 0.004761904761904762ms | Render avg: 0.002380952380952381ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1915740ms] [LOG] FPS: 41.62537165510405 | Frame avg: 24.02380952380953ms | Frame max: 34.10000000000001ms | Game avg: 0.002380952380952381ms | Render avg: 0.014285714285714287ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1920728ms] [LOG] FPS: 40.650406504065046 | Frame avg: 24.599999999999998ms | Frame max: 33.5        ms | Game avg: 0.004878048780487806ms | Render avg: 0.009756097560975611ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1925729ms] [LOG] FPS: 41.79936305732485 | Frame avg: 23.92380952380952ms | Frame max: 34.5        ms | Game avg: 0.002380952380952381ms | Render avg: 0.011904761904761906ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1930746ms] [LOG] FPS: 40.877367896311064 | Frame avg: 24.463414634146346ms | Frame max: 32.6        ms | Game avg: 0.004878048780487806ms | Render avg: 0.01707317073170732ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1935748ms] [LOG] FPS: 41.265474552957365 | Frame avg: 24.233333333333327ms | Frame max: 38.2        ms | Game avg: 0.004761904761904762ms | Render avg: 0.0071428571428571435ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1940734ms] [LOG] FPS: 41.4487318661798 | Frame avg: 24.126190476190484ms | Frame max: 32.900000000000006ms | Game avg: 0.0071428571428571435ms | Render avg: 0.01904761904761905ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1945739ms] [LOG] FPS: 40.184259531510335 | Frame avg: 24.88536585365854ms | Frame max: 33.800000000000004ms | Game avg: 0.012195121951219513ms | Render avg: 0.007317073170731709ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1950745ms] [LOG] FPS: 41.87437686939182 | Frame avg: 23.880952380952383ms | Frame max: 34.7        ms | Game avg: 0.004761904761904762ms | Render avg: 0.014285714285714287ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1955725ms] [LOG] FPS: 41.9329073482428 | Frame avg: 23.847619047619055ms | Frame max: 34.4        ms | Game avg: 0.002380952380952381ms | Render avg: 0.0071428571428571435ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1960720ms] [LOG] FPS: 40.89367644125274 | Frame avg: 24.45365853658537ms | Frame max: 33.9        ms | Game avg: 0.0         ms | Render avg: 0.012195121951219513ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1965731ms] [LOG] FPS: 40.967226219024774 | Frame avg: 24.40975609756098ms | Frame max: 33.7        ms | Game avg: 0.007317073170731709ms | Render avg: 0.004878048780487806ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1970753ms] [LOG] FPS: 41.37931034482759 | Frame avg: 24.166666666666664ms | Frame max: 35.4        ms | Game avg: 0.014285714285714287ms | Render avg: 0.0071428571428571435ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1975729ms] [LOG] FPS: 41.367083620604745 | Frame avg: 24.173809523809524ms | Frame max: 34.60000000000001ms | Game avg: 0.004761904761904762ms | Render avg: 0.004761904761904762ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1980722ms] [LOG] FPS: 40.56594439497376 | Frame avg: 24.651219512195134ms | Frame max: 38.00000000000001ms | Game avg: 0.002439024390243903ms | Render avg: 0.004878048780487806ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1985754ms] [LOG] FPS: 40.49782694587119 | Frame avg: 24.692682926829274ms | Frame max: 31.200000000000003ms | Game avg: 0.0         ms | Render avg: 0.007317073170731709ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1990748ms] [LOG] FPS: 39.97601439136517 | Frame avg: 25.015000000000008ms | Frame max: 34.300000000000004ms | Game avg: 0.0125      ms | Render avg: 0.0175      ms | Window hitches: 4 @ http://127.0.0.1:9999/pixl.js:5
[ 1995743ms] [LOG] FPS: 42.97851074462767 | Frame avg: 23.267441860465127ms | Frame max: 37.7        ms | Game avg: 0.0         ms | Render avg: 0.018604651162790697ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 2000740ms] [LOG] FPS: 42.05790297339593 | Frame avg: 23.77674418604651ms | Frame max: 41.9        ms | Game avg: 0.0         ms | Render avg: 0.009302325581395349ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 2005740ms] [LOG] FPS: 41.391544298807524 | Frame avg: 24.159523809523815ms | Frame max: 33.6        ms | Game avg: 0.0071428571428571435ms | Render avg: 0.0071428571428571435ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 2010746ms] [LOG] FPS: 42.24383534728362 | Frame avg: 23.672093023255815ms | Frame max: 34.4        ms | Game avg: 0.004651162790697674ms | Render avg: 0.0069767441860465115ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 2015728ms] [LOG] FPS: 41.971693509028796 | Frame avg: 23.825581395348834ms | Frame max: 32.900000000000006ms | Game avg: 0.018604651162790697ms | Render avg: 0.009302325581395349ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 2020743ms] [LOG] FPS: 40.5699584405304 | Frame avg: 24.648780487804864ms | Frame max: 34.7        ms | Game avg: 0.004878048780487806ms | Render avg: 0.007317073170731709ms | Window hitches: 5 @ http://127.0.0.1:9999/pixl.js:5
[ 2025728ms] [LOG] FPS: 41.88690535554004 | Frame avg: 23.873809523809527ms | Frame max: 37.8        ms | Game avg: 0.0         ms | Render avg: 0.004761904761904762ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 2030729ms] [LOG] FPS: 41.886905355540044 | Frame avg: 23.873809523809523ms | Frame max: 33.5        ms | Game avg: 0.002380952380952381ms | Render avg: 0.0071428571428571435ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 2035732ms] [LOG] FPS: 41.2209245264501 | Frame avg: 24.259523809523806ms | Frame max: 37.400000000000006ms | Game avg: 0.0         ms | Render avg: 0.021428571428571432ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 2040739ms] [LOG] FPS: 40.911747516072474 | Frame avg: 24.44285714285714ms | Frame max: 33.2        ms | Game avg: 0.0         ms | Render avg: 0.0071428571428571435ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 2045745ms] [LOG] FPS: 41.62633107454019 | Frame avg: 24.023255813953483ms | Frame max: 34.2        ms | Game avg: 0.0         ms | Render avg: 0.011627906976744188ms | Window hitches: 3 @ http://127.0.0.1:9999/pixl.js:5
[ 2050731ms] [LOG] FPS: 41.06374657802111 | Frame avg: 24.352380952380955ms | Frame max: 40.0        ms | Game avg: 0.002380952380952381ms | Render avg: 0.0071428571428571435ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 2055738ms] [LOG] FPS: 39.73773097556129 | Frame avg: 25.165000000000003ms | Frame max: 33.1        ms | Game avg: 0.005       ms | Render avg: 0.0075000000000000015ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 2060732ms] [LOG] FPS: 41.61424562082647 | Frame avg: 24.030232558139538ms | Frame max: 35.7        ms | Game avg: 0.0         ms | Render avg: 0.002325581395348837ms | Window hitches: 4 @ http://127.0.0.1:9999/pixl.js:5
[ 2065747ms] [LOG] FPS: 41.87360015580874 | Frame avg: 23.881395348837213ms | Frame max: 32.2        ms | Game avg: 0.011627906976744188ms | Render avg: 0.013953488372093023ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 2070731ms] [LOG] FPS: 42.94417257565165 | Frame avg: 23.28604651162791ms | Frame max: 34.300000000000004ms | Game avg: 0.002325581395348837ms | Render avg: 0.009302325581395349ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 2075748ms] [LOG] FPS: 36.955653216140625 | Frame avg: 27.05945945945946ms | Frame max: 29.300000000000004ms | Game avg: 0.0         ms | Render avg: 0.005405405405405406ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 2080746ms] [LOG] FPS: 42.90560766314109 | Frame avg: 23.306976744186045ms | Frame max: 31.5        ms | Game avg: 0.009302325581395349ms | Render avg: 0.013953488372093023ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 2085752ms] [LOG] FPS: 42.464941734149704 | Frame avg: 23.548837209302327ms | Frame max: 31.7        ms | Game avg: 0.002325581395348837ms | Render avg: 0.013953488372093023ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 2090745ms] [LOG] FPS: 42.739290328993135 | Frame avg: 23.397674418604655ms | Frame max: 34.800000000000004ms | Game avg: 0.016279069767441864ms | Render avg: 0.009302325581395349ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 2095748ms] [LOG] FPS: 42.206517471535136 | Frame avg: 23.69302325581396ms | Frame max: 34.60000000000001ms | Game avg: 0.016279069767441864ms | Render avg: 0.0069767441860465115ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 2100746ms] [LOG] FPS: 40.35433070866141 | Frame avg: 24.780487804878053ms | Frame max: 36.1        ms | Game avg: 0.004878048780487806ms | Render avg: 0.012195121951219513ms | Window hitches: 3 @ http://127.0.0.1:9999/pixl.js:5
[ 2105730ms] [LOG] FPS: 42.43560643442218 | Frame avg: 23.565116279069766ms | Frame max: 31.8        ms | Game avg: 0.002325581395348837ms | Render avg: 0.009302325581395349ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 2110747ms] [LOG] FPS: 41.38338752586462 | Frame avg: 24.16428571428571ms | Frame max: 34.7        ms | Game avg: 0.009523809523809525ms | Render avg: 0.011904761904761906ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 2115726ms] [LOG] FPS: 42.94417257565165 | Frame avg: 23.28604651162791ms | Frame max: 32.800000000000004ms | Game avg: 0.013953488372093023ms | Render avg: 0.004651162790697674ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 2120730ms] [LOG] FPS: 44.53911696359412 | Frame avg: 22.452173913043477ms | Frame max: 33.7        ms | Game avg: 0.015217391304347828ms | Render avg: 0.002173913043478261ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 2125723ms] [LOG] FPS: 55.48525260391315 | Frame avg: 18.022807017543865ms | Frame max: 33.6        ms | Game avg: 0.0         ms | Render avg: 0.008771929824561403ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 2130721ms] [LOG] FPS: 42.662962595495586 | Frame avg: 23.43953488372093ms | Frame max: 34.5        ms | Game avg: 0.002325581395348837ms | Render avg: 0.016279069767441864ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 2135739ms] [LOG] FPS: 41.85768387482559 | Frame avg: 23.890476190476193ms | Frame max: 32.2        ms | Game avg: 0.009523809523809525ms | Render avg: 0.009523809523809525ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 2140738ms] [LOG] FPS: 41.33451431945676 | Frame avg: 24.192857142857136ms | Frame max: 33.2        ms | Game avg: 0.002380952380952381ms | Render avg: 0.009523809523809525ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 2145731ms] [LOG] FPS: 40.98770368889333 | Frame avg: 24.397560975609753ms | Frame max: 33.2        ms | Game avg: 0.002439024390243903ms | Render avg: 0.007317073170731709ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 2150744ms] [LOG] FPS: 41.9203513324683 | Frame avg: 23.85476190476191ms | Frame max: 32.2        ms | Game avg: 0.0         ms | Render avg: 0.011904761904761906ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 2155728ms] [LOG] FPS: 42.2562893081761 | Frame avg: 23.665116279069768ms | Frame max: 33.300000000000004ms | Game avg: 0.004651162790697674ms | Render avg: 0.0186046511627907ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 2160739ms] [LOG] FPS: 43.0         | Frame avg: 23.25581395348837ms | Frame max: 34.5        ms | Game avg: 0.0         ms | Render avg: 0.009302325581395349ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 2165745ms] [LOG] FPS: 42.381233983836 | Frame avg: 23.5953488372093ms | Frame max: 34.300000000000004ms | Game avg: 0.002325581395348837ms | Render avg: 0.009302325581395349ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 2170737ms] [LOG] FPS: 41.94303550526726 | Frame avg: 23.84186046511628ms | Frame max: 34.300000000000004ms | Game avg: 0.002325581395348837ms | Render avg: 0.011627906976744188ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 2175728ms] [LOG] FPS: 42.12795140589792 | Frame avg: 23.73720930232558ms | Frame max: 34.300000000000004ms | Game avg: 0.011627906976744188ms | Render avg: 0.013953488372093023ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 2180740ms] [LOG] FPS: 40.37817608824108 | Frame avg: 24.765853658536596ms | Frame max: 36.900000000000006ms | Game avg: 0.004878048780487806ms | Render avg: 0.004878048780487806ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 2185729ms] [LOG] FPS: 42.650267804007136 | Frame avg: 23.446511627906983ms | Frame max: 36.00000000000001ms | Game avg: 0.002325581395348837ms | Render avg: 0.0069767441860465115ms | Window hitches: 4 @ http://127.0.0.1:9999/pixl.js:5
[ 2190740ms] [LOG] FPS: 43.29856327494588 | Frame avg: 23.095454545454544ms | Frame max: 38.2        ms | Game avg: 0.004545454545454545ms | Render avg: 0.011363636363636364ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 2195730ms] [LOG] FPS: 41.924535835496116 | Frame avg: 23.852380952380948ms | Frame max: 36.300000000000004ms | Game avg: 0.0071428571428571435ms | Render avg: 0.01904761904761905ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 2200745ms] [LOG] FPS: 42.381233983836 | Frame avg: 23.5953488372093ms | Frame max: 32.800000000000004ms | Game avg: 0.002325581395348837ms | Render avg: 0.0069767441860465115ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 2205723ms] [LOG] FPS: 40.47783591667488 | Frame avg: 24.704878048780497ms | Frame max: 32.300000000000004ms | Game avg: 0.004878048780487806ms | Render avg: 0.009756097560975611ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 2210729ms] [LOG] FPS: 42.06613187243201 | Frame avg: 23.772093023255817ms | Frame max: 33.800000000000004ms | Game avg: 0.002325581395348837ms | Render avg: 0.0069767441860465115ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 2215744ms] [LOG] FPS: 40.618189023182076 | Frame avg: 24.61951219512196ms | Frame max: 33.4        ms | Game avg: 0.0         ms | Render avg: 0.009756097560975611ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 2220729ms] [LOG] FPS: 40.57397328055417 | Frame avg: 24.64634146341464ms | Frame max: 35.800000000000004ms | Game avg: 0.002439024390243903ms | Render avg: 0.007317073170731709ms | Window hitches: 3 @ http://127.0.0.1:9999/pixl.js:5
